Dish ID,Dish Name,Restaurant,Restaurant Address,City,Country,Postal Code (ZIP / PIN),Meal Category,Dietary Pattern,Macro Tier,Calories (kcal),Protein (g),Carbs (g),Fat (g),Fiber (g),Net Carbs (g),Estimated Sugar (g),Cooking Fat,Seed-Oil Free,Gluten-Free,Keto-Friendly,Grass-Fed / Pastured,Dairy-Free,Diet Tags,Key Ingredients,Health Highlights,Price,Rating,Reviews Count,Chef & Verification Notes,Latitude,Longitude
in-visakhapatnam-530003-1,Desi Clay Oven Chicken Tikka (Zero Batter),Fabcafe (Siripuram),"VIP Road, Siripuram, Visakhapatnam, Andhra Pradesh 530003",Visakhapatnam,India,530003,Clay Oven & Fire Grills,High-Protein Omnivore / Paleo,Super-High Protein (45g+),380,46,12,12,4,8,1,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Pasture-raised chicken breast; hung cow milk dahi; Kashmiri degi mirch; roasted ajwain; kassori methi; fresh lemon,46g Clean Protein; Zero Seed Oils; Clay Oven Roasting; Zero Added Sugar; 100% Gluten-Free,₹394,4.8,281,"Boneless chicken breast steeped in hung curd, ginger-garlic, and cold-ground spices. Roasted in traditional clay tandoor without maida or food colors.",17.6882,83.21326
in-visakhapatnam-530003-2,Organic Palak Paneer & Foxtail Millet Khichdi,EatFit Organic (Siripuram),"VIP Road, Siripuram, Visakhapatnam, Andhra Pradesh 530003",Visakhapatnam,India,530003,Ancient Millets & Ayurvedic Staples,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),390,26,36,14,9,27,4,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted foxtail millet; pure cow milk paneer cubes; slow-simmered spinach purée; roasted jeera; pink Himalayan salt,26g Dairy & Millet Protein; Pure A2 Cow Ghee; Zero Seed Oils; 9g Dietary Fiber; 100% Gluten-Free,₹272,4.8,243,"Prebiotic superfood bowl cooked with mineral-dense foxtail millets and iron-rich baby spinach. Zero refined oils, naturally gluten-free.",17.69294,83.20617
in-visakhapatnam-530003-3,High-Protein Sprouted Moong & Kala Chana Chaat,Healthy Bites (Siripuram),"VIP Road, Siripuram, Visakhapatnam, Andhra Pradesh 530003",Visakhapatnam,India,530003,Pulse & Sprouted Legumes,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),260,22,32,4,11,21,4,Cold-Pressed Kachi Ghani Mustard Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted whole green moong; boiled black chana; diced cucumber & tomatoes; pomegranate arils; fresh lime juice; rock salt,22g Clean Pulse Protein; Raw / Cold-Pressed Mustard Oil; Zero Seed Oils; 11g High Fiber; 100% Gluten-Free,₹295,4.9,358,Bioavailable sprouted pulse chaat tossed raw with digestive roasted cumin and cold-pressed Kachi Ghani oil. Zero cooking loss of vitamins.,17.68288,83.20883
in-visakhapatnam-530003-4,Artisanal Cow Milk Paneer Tikka Salad,Greenr Cafe (Siripuram),"VIP Road, Siripuram, Visakhapatnam, Andhra Pradesh 530003",Visakhapatnam,India,530003,Salad & Raw Greens,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),340,28,16,16,6,10,2,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Organic grass-fed cow paneer; charred bell peppers & onions; massaged baby greens; mint-coriander emulsion; roasted flaxseed,28g High-Quality Protein; Pure A2 Desi Cow Ghee; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,₹295,4.9,266,"Freshly coagulated cow milk paneer lightly blistered in clay tandoor. Low carb, high calcium, zero wheat additives.",17.68195,83.22834
in-visakhapatnam-530003-5,Coastal Wild Kingfish Tawa Steak,Mojigao Coastal (Siripuram),"VIP Road, Siripuram, Visakhapatnam, Andhra Pradesh 530003",Visakhapatnam,India,530003,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),410,44,8,18,4,4,1,Wood-Pressed Virgin Coconut Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Wild-caught coastal kingfish / surmai; freshly ground Malabar pepper; kokum extract; curry leaves; steamed French beans,44g Wild Marine Protein; Wood-Pressed Coconut Oil; Zero Seed Oils; Heart-Healthy Omega 3; 100% Gluten-Free,₹202,4.8,275,"Fresh caught kingfish pan-seared gently in cold-pressed virgin coconut oil with digestive kokum. Zero batter, zero trans-fats.",17.67565,83.22053
in-mumbai-400050-1,Desi Clay Oven Chicken Tikka (Zero Batter),Fabcafe (Bandra West),"Pali Hill, Bandra West, Mumbai, Maharashtra 400050",Mumbai,India,400050,Clay Oven & Fire Grills,High-Protein Omnivore / Paleo,Super-High Protein (45g+),380,46,12,12,4,8,1,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Pasture-raised chicken breast; hung cow milk dahi; Kashmiri degi mirch; roasted ajwain; kassori methi; fresh lemon,46g Clean Protein; Zero Seed Oils; Clay Oven Roasting; Zero Added Sugar; 100% Gluten-Free,₹235,4.7,120,"Boneless chicken breast steeped in hung curd, ginger-garlic, and cold-ground spices. Roasted in traditional clay tandoor without maida or food colors.",19.06462,72.88443
in-mumbai-400050-2,Organic Palak Paneer & Foxtail Millet Khichdi,EatFit Organic (Bandra West),"Pali Hill, Bandra West, Mumbai, Maharashtra 400050",Mumbai,India,400050,Ancient Millets & Ayurvedic Staples,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),390,26,36,14,9,27,4,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted foxtail millet; pure cow milk paneer cubes; slow-simmered spinach purée; roasted jeera; pink Himalayan salt,26g Dairy & Millet Protein; Pure A2 Cow Ghee; Zero Seed Oils; 9g Dietary Fiber; 100% Gluten-Free,₹228,4.9,396,"Prebiotic superfood bowl cooked with mineral-dense foxtail millets and iron-rich baby spinach. Zero refined oils, naturally gluten-free.",19.07733,72.87498
in-mumbai-400050-3,High-Protein Sprouted Moong & Kala Chana Chaat,Healthy Bites (Bandra West),"Pali Hill, Bandra West, Mumbai, Maharashtra 400050",Mumbai,India,400050,Pulse & Sprouted Legumes,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),260,22,32,4,11,21,4,Cold-Pressed Kachi Ghani Mustard Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted whole green moong; boiled black chana; diced cucumber & tomatoes; pomegranate arils; fresh lime juice; rock salt,22g Clean Pulse Protein; Raw / Cold-Pressed Mustard Oil; Zero Seed Oils; 11g High Fiber; 100% Gluten-Free,₹280,4.8,242,Bioavailable sprouted pulse chaat tossed raw with digestive roasted cumin and cold-pressed Kachi Ghani oil. Zero cooking loss of vitamins.,19.08452,72.88576
in-mumbai-400050-4,Artisanal Cow Milk Paneer Tikka Salad,Greenr Cafe (Bandra West),"Pali Hill, Bandra West, Mumbai, Maharashtra 400050",Mumbai,India,400050,Salad & Raw Greens,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),340,28,16,16,6,10,2,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Organic grass-fed cow paneer; charred bell peppers & onions; massaged baby greens; mint-coriander emulsion; roasted flaxseed,28g High-Quality Protein; Pure A2 Desi Cow Ghee; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,₹345,4.9,220,"Freshly coagulated cow milk paneer lightly blistered in clay tandoor. Low carb, high calcium, zero wheat additives.",19.08853,72.87526
in-mumbai-400050-5,Coastal Wild Kingfish Tawa Steak,Mojigao Coastal (Bandra West),"Pali Hill, Bandra West, Mumbai, Maharashtra 400050",Mumbai,India,400050,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),410,44,8,18,4,4,1,Wood-Pressed Virgin Coconut Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Wild-caught coastal kingfish / surmai; freshly ground Malabar pepper; kokum extract; curry leaves; steamed French beans,44g Wild Marine Protein; Wood-Pressed Coconut Oil; Zero Seed Oils; Heart-Healthy Omega 3; 100% Gluten-Free,₹180,4.8,343,"Fresh caught kingfish pan-seared gently in cold-pressed virgin coconut oil with digestive kokum. Zero batter, zero trans-fats.",19.07804,72.86456
in-mumbai-400028-1,Artisanal Cow Milk Paneer Tikka Salad,Greenr Cafe (Dadar West),"Ranade Road, Dadar West, Mumbai, Maharashtra 400028",Mumbai,India,400028,Salad & Raw Greens,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),340,28,16,16,6,10,2,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Organic grass-fed cow paneer; charred bell peppers & onions; massaged baby greens; mint-coriander emulsion; roasted flaxseed,28g High-Quality Protein; Pure A2 Desi Cow Ghee; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,₹305,4.8,358,"Freshly coagulated cow milk paneer lightly blistered in clay tandoor. Low carb, high calcium, zero wheat additives.",19.08471,72.87881
in-mumbai-400028-2,Coastal Wild Kingfish Tawa Steak,Mojigao Coastal (Dadar West),"Ranade Road, Dadar West, Mumbai, Maharashtra 400028",Mumbai,India,400028,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),410,44,8,18,4,4,1,Wood-Pressed Virgin Coconut Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Wild-caught coastal kingfish / surmai; freshly ground Malabar pepper; kokum extract; curry leaves; steamed French beans,44g Wild Marine Protein; Wood-Pressed Coconut Oil; Zero Seed Oils; Heart-Healthy Omega 3; 100% Gluten-Free,₹350,4.8,92,"Fresh caught kingfish pan-seared gently in cold-pressed virgin coconut oil with digestive kokum. Zero batter, zero trans-fats.",19.08312,72.87103
in-mumbai-400028-3,Jowar Bhakri with Sprouted Matki Usal,Swaad Organic (Dadar West),"Ranade Road, Dadar West, Mumbai, Maharashtra 400028",Mumbai,India,400028,Ancient Millets & Ayurvedic Staples,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),320,21,42,6,10,32,5,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,100% Hand-pressed jowar (sorghum) flour; sprouted dew beans (matki); fresh ginger & garlic; tempered mustard seeds; green chili,21g Plant Protein; Pure A2 Ghee; Zero Seed Oils; 10g Millet Fiber; 100% Gluten-Free,₹194,4.8,311,"Ancient grain sorghum roti hand-patted and puffed on cast-iron tawa, served with enzymatic sprouted dew bean curry. 100% gluten-free.",19.08531,72.87534
in-mumbai-400028-4,Steamed Ragi Mudde with Huruli (Horsegram) Saaru,Karnataka Millets (Dadar West),"Ranade Road, Dadar West, Mumbai, Maharashtra 400028",Mumbai,India,400028,Ancient Millets & Ayurvedic Staples,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),290,23,38,4,12,26,5,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Finger millet (ragi) whole grain flour; horsegram (kulthi) slow broth; crushed peppercorns; fresh coriander roots; curry leaf tadka,23g High-Protein Broth; Pure A2 Cow Ghee; Zero Seed Oils; 12g High Fiber; 100% Gluten-Free,₹324,4.7,298,Legendary Ayurvedic endurance staple. Steamed mineral-rich ragi ball paired with high-protein horsegram broth. Zero seed oils.,19.08404,72.8865
in-mumbai-400028-5,High-Protein Sattu & Roasted Jeera Buttermilk Bowl,Bihar Sattu & Grain (Dadar West),"Ranade Road, Dadar West, Mumbai, Maharashtra 400028",Mumbai,India,400028,Pulse & Sprouted Legumes,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),270,24,30,5,9,21,4,Cold-Pressed Kachi Ghani Mustard Oil,YES,YES,NO,NO,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Toasted Bengal gram (sattu) flour; churned A2 cow milk chaas; finely chopped shallots & green chilies; kala namak; roasted cumin,24g Clean Pulse Protein; Probiotic Chaas; Zero Seed Oils; 9g Prebiotic Fiber; 100% Gluten-Free,₹253,4.9,90,Cooling powerhouse protein meal with roasted chana flour suspended in churned dahi. Extremely low glycemic index and 100% gluten-free.,19.08053,72.86878
in-mumbai-400051-1,Steamed Ragi Mudde with Huruli (Horsegram) Saaru,Karnataka Millets (BKC),"G-Block, Bandra Kurla Complex, Mumbai, Maharashtra 400051",Mumbai,India,400051,Ancient Millets & Ayurvedic Staples,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),290,23,38,4,12,26,5,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Finger millet (ragi) whole grain flour; horsegram (kulthi) slow broth; crushed peppercorns; fresh coriander roots; curry leaf tadka,23g High-Protein Broth; Pure A2 Cow Ghee; Zero Seed Oils; 12g High Fiber; 100% Gluten-Free,₹297,4.8,139,Legendary Ayurvedic endurance staple. Steamed mineral-rich ragi ball paired with high-protein horsegram broth. Zero seed oils.,19.07671,72.87969
in-mumbai-400051-2,High-Protein Sattu & Roasted Jeera Buttermilk Bowl,Bihar Sattu & Grain (BKC),"G-Block, Bandra Kurla Complex, Mumbai, Maharashtra 400051",Mumbai,India,400051,Pulse & Sprouted Legumes,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),270,24,30,5,9,21,4,Cold-Pressed Kachi Ghani Mustard Oil,YES,YES,NO,NO,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Toasted Bengal gram (sattu) flour; churned A2 cow milk chaas; finely chopped shallots & green chilies; kala namak; roasted cumin,24g Clean Pulse Protein; Probiotic Chaas; Zero Seed Oils; 9g Prebiotic Fiber; 100% Gluten-Free,₹317,4.8,256,Cooling powerhouse protein meal with roasted chana flour suspended in churned dahi. Extremely low glycemic index and 100% gluten-free.,19.07444,72.88414
in-mumbai-400051-3,Desi Clay Oven Chicken Tikka (Zero Batter),Fabcafe (BKC),"G-Block, Bandra Kurla Complex, Mumbai, Maharashtra 400051",Mumbai,India,400051,Clay Oven & Fire Grills,High-Protein Omnivore / Paleo,Super-High Protein (45g+),380,46,12,12,4,8,1,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Pasture-raised chicken breast; hung cow milk dahi; Kashmiri degi mirch; roasted ajwain; kassori methi; fresh lemon,46g Clean Protein; Zero Seed Oils; Clay Oven Roasting; Zero Added Sugar; 100% Gluten-Free,₹331,4.9,224,"Boneless chicken breast steeped in hung curd, ginger-garlic, and cold-ground spices. Roasted in traditional clay tandoor without maida or food colors.",19.08111,72.87565
in-mumbai-400051-4,Organic Palak Paneer & Foxtail Millet Khichdi,EatFit Organic (BKC),"G-Block, Bandra Kurla Complex, Mumbai, Maharashtra 400051",Mumbai,India,400051,Ancient Millets & Ayurvedic Staples,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),390,26,36,14,9,27,4,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted foxtail millet; pure cow milk paneer cubes; slow-simmered spinach purée; roasted jeera; pink Himalayan salt,26g Dairy & Millet Protein; Pure A2 Cow Ghee; Zero Seed Oils; 9g Dietary Fiber; 100% Gluten-Free,₹393,4.8,158,"Prebiotic superfood bowl cooked with mineral-dense foxtail millets and iron-rich baby spinach. Zero refined oils, naturally gluten-free.",19.08594,72.87445
in-mumbai-400051-5,High-Protein Sprouted Moong & Kala Chana Chaat,Healthy Bites (BKC),"G-Block, Bandra Kurla Complex, Mumbai, Maharashtra 400051",Mumbai,India,400051,Pulse & Sprouted Legumes,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),260,22,32,4,11,21,4,Cold-Pressed Kachi Ghani Mustard Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted whole green moong; boiled black chana; diced cucumber & tomatoes; pomegranate arils; fresh lime juice; rock salt,22g Clean Pulse Protein; Raw / Cold-Pressed Mustard Oil; Zero Seed Oils; 11g High Fiber; 100% Gluten-Free,₹289,4.8,386,Bioavailable sprouted pulse chaat tossed raw with digestive roasted cumin and cold-pressed Kachi Ghani oil. Zero cooking loss of vitamins.,19.07292,72.87519
in-mumbai-400001-1,Organic Palak Paneer & Foxtail Millet Khichdi,EatFit Organic (Fort / Colaba),"Kala Ghoda, Fort, Mumbai, Maharashtra 400001",Mumbai,India,400001,Ancient Millets & Ayurvedic Staples,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),390,26,36,14,9,27,4,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted foxtail millet; pure cow milk paneer cubes; slow-simmered spinach purée; roasted jeera; pink Himalayan salt,26g Dairy & Millet Protein; Pure A2 Cow Ghee; Zero Seed Oils; 9g Dietary Fiber; 100% Gluten-Free,₹213,4.7,175,"Prebiotic superfood bowl cooked with mineral-dense foxtail millets and iron-rich baby spinach. Zero refined oils, naturally gluten-free.",19.08737,72.86503
in-mumbai-400001-2,High-Protein Sprouted Moong & Kala Chana Chaat,Healthy Bites (Fort / Colaba),"Kala Ghoda, Fort, Mumbai, Maharashtra 400001",Mumbai,India,400001,Pulse & Sprouted Legumes,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),260,22,32,4,11,21,4,Cold-Pressed Kachi Ghani Mustard Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted whole green moong; boiled black chana; diced cucumber & tomatoes; pomegranate arils; fresh lime juice; rock salt,22g Clean Pulse Protein; Raw / Cold-Pressed Mustard Oil; Zero Seed Oils; 11g High Fiber; 100% Gluten-Free,₹344,4.7,113,Bioavailable sprouted pulse chaat tossed raw with digestive roasted cumin and cold-pressed Kachi Ghani oil. Zero cooking loss of vitamins.,19.08257,72.88935
in-mumbai-400001-3,Artisanal Cow Milk Paneer Tikka Salad,Greenr Cafe (Fort / Colaba),"Kala Ghoda, Fort, Mumbai, Maharashtra 400001",Mumbai,India,400001,Salad & Raw Greens,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),340,28,16,16,6,10,2,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Organic grass-fed cow paneer; charred bell peppers & onions; massaged baby greens; mint-coriander emulsion; roasted flaxseed,28g High-Quality Protein; Pure A2 Desi Cow Ghee; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,₹326,4.9,307,"Freshly coagulated cow milk paneer lightly blistered in clay tandoor. Low carb, high calcium, zero wheat additives.",19.07619,72.86972
in-mumbai-400001-4,Coastal Wild Kingfish Tawa Steak,Mojigao Coastal (Fort / Colaba),"Kala Ghoda, Fort, Mumbai, Maharashtra 400001",Mumbai,India,400001,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),410,44,8,18,4,4,1,Wood-Pressed Virgin Coconut Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Wild-caught coastal kingfish / surmai; freshly ground Malabar pepper; kokum extract; curry leaves; steamed French beans,44g Wild Marine Protein; Wood-Pressed Coconut Oil; Zero Seed Oils; Heart-Healthy Omega 3; 100% Gluten-Free,₹269,4.8,99,"Fresh caught kingfish pan-seared gently in cold-pressed virgin coconut oil with digestive kokum. Zero batter, zero trans-fats.",19.08067,72.8702
in-mumbai-400001-5,Jowar Bhakri with Sprouted Matki Usal,Swaad Organic (Fort / Colaba),"Kala Ghoda, Fort, Mumbai, Maharashtra 400001",Mumbai,India,400001,Ancient Millets & Ayurvedic Staples,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),320,21,42,6,10,32,5,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,100% Hand-pressed jowar (sorghum) flour; sprouted dew beans (matki); fresh ginger & garlic; tempered mustard seeds; green chili,21g Plant Protein; Pure A2 Ghee; Zero Seed Oils; 10g Millet Fiber; 100% Gluten-Free,₹393,4.9,321,"Ancient grain sorghum roti hand-patted and puffed on cast-iron tawa, served with enzymatic sprouted dew bean curry. 100% gluten-free.",19.06546,72.87761
in-pune-411001-1,Desi Clay Oven Chicken Tikka (Zero Batter),Fabcafe (Koregaon Park),"North Main Road, Koregaon Park, Pune, Maharashtra 411001",Pune,India,411001,Clay Oven & Fire Grills,High-Protein Omnivore / Paleo,Super-High Protein (45g+),380,46,12,12,4,8,1,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Pasture-raised chicken breast; hung cow milk dahi; Kashmiri degi mirch; roasted ajwain; kassori methi; fresh lemon,46g Clean Protein; Zero Seed Oils; Clay Oven Roasting; Zero Added Sugar; 100% Gluten-Free,₹396,4.8,365,"Boneless chicken breast steeped in hung curd, ginger-garlic, and cold-ground spices. Roasted in traditional clay tandoor without maida or food colors.",18.51055,73.84967
